Date,Value,Min,Max,Variation,Volume,Action,index
2025-08-07,244.95,240.00,247.85,2.06,1432,COSUMAR,
2025-08-07,2050.00,2050.00,2109.00,-2.38,7,Ste Boissons,
2025-08-07,2238.00,2230.00,2280.00,0.67,2321,Jet Contractors,
2025-08-07,4680.00,4680.00,4750.00,-0.43,58,LABEL VIE,
2025-08-07,365.00,361.00,372.00,-1.88,1930,Risma,
2025-08-07,163.00,163.00,163.00,0.00,220,Unimer,
2025-08-07,1799.00,1752.00,1815.00,1.70,1546,SOTHEMA,
2025-08-07,2870.00,2850.00,2920.00,-0.21,91310,TAQA Morocco,
2025-08-07,4000.00,4000.00,4000.00,2.56,1290,Dari Couspate,
2025-08-07,79.97,76.00,80.00,-0.04,14460,IBMaroc,
2025-08-07,1374.00,1374.00,1374.00,0.00,1,AFMA,
2025-08-07,911.90,906.00,918.80,0.21,27470,SODEP,
2025-08-07,2187.00,2187.00,2187.00,0.00,20,Auto Nejma,
2025-08-07,39.89,39.00,40.00,-0.85,8542,Cartier Saada,
2025-08-07,280.00,280.00,280.00,0.00,420,BALIMA,
2025-08-08,41.80,39.03,42.00,4.79,26427,Cartier Saada,
2025-08-08,4369.00,4272.00,4375.00,-0.16,47,Afriquia Gaz,
2025-08-08,245.10,240.55,246.90,0.06,31746,COSUMAR,
2025-08-08,6868.00,6868.00,6868.00,5.99,1,Agma,
2025-08-08,615.00,611.00,615.00,-0.65,148,BMCI,
2025-08-08,289.95,285.00,289.95,1.52,4127,Mutandis,
2025-08-08,2040.00,2020.00,2049.00,1.75,25,Sanlam Maroc,
2025-08-08,2680.00,2604.00,2680.00,2.92,510,CMT,
2025-08-08,79.99,79.00,80.00,0.03,3590,IBMaroc,
2025-08-08,34.50,34.02,34.50,0.00,4092,Ennakl,
2025-08-08,2450.00,2402.00,2455.00,0.16,391,Sonasid,
2025-08-08,333.50,329.00,333.90,1.06,10120,Afric Indus,
2025-08-08,1390.00,1390.00,1390.00,0.00,170,PROMOPHARM,
2025-08-08,512.00,511.00,512.80,2.81,2620,M2M Group,
2025-08-08,68.21,67.30,70.28,6.74,113491,Colorado,
2025-08-08,913.00,910.20,915.00,0.12,35102,SODEP,
2025-08-08,1300.00,1300.00,1300.00,0.00,1022,EQDOM,
2025-08-08,767.90,767.90,790.00,-0.23,81756,Attijariwafa,
2025-08-08,2187.00,2187.00,2187.00,0.00,20,Auto Nejma,
2025-08-08,1219.00,1219.00,1219.00,0.00,200,Oulmes,
2025-08-08,924.90,911.30,929.90,0.97,5440,CTM,
2025-08-08,5280.00,5280.00,5280.00,0.00,174,Wafa Assur,
2025-08-08,2120.00,2108.00,2130.00,3.41,372,Ste Boissons,
2025-08-08,1566.00,1560.00,1580.00,-0.51,18559,Akdital,
2025-08-08,159.90,150.20,159.90,6.60,138904,ATLANTASANAD,
2025-08-08,241.00,241.00,248.00,-2.23,20143,CFG Bank,
2025-08-08,163.00,163.00,163.00,0.00,50,Unimer,
2025-08-08,88.00,88.00,89.00,-1.11,11186,Immr Invest,
2025-08-08,4000.00,4000.00,4000.00,0.00,1290,Dari Couspate,
2025-08-08,268.00,267.00,270.00,0.00,28818,BOA,
2025-08-08,1745.00,1745.00,1759.00,-0.85,697,Total Maroc,
2025-08-08,2000.00,2000.00,2008.00,0.00,2746,LafargeHolcim,
2025-08-08,280.00,280.00,280.00,-1.75,1000,Lesieur Cristal,
2025-08-08,437.00,430.00,439.75,-0.63,27846,CIH,
2025-08-08,940.00,940.00,980.00,-2.99,1318,Microdata,
2025-08-08,350.00,345.00,355.00,0.00,869,Disty Technolog,
2025-08-08,110.00,110.00,110.00,0.00,560,Rebab Company,
2025-08-08,2695.00,2695.00,2818.00,-3.20,299,SMI,
2025-08-08,2800.00,2800.00,2939.00,-2.44,51380,TAQA Morocco,
2025-08-08,471.00,469.00,474.90,0.44,216,Aradei Capital,
2025-08-08,295.00,295.00,295.00,0.00,1,Zellidja,
2025-08-08,557.00,540.00,558.00,1.46,934,SRM,
2025-08-08,107.00,106.70,114.00,1.66,153071,Auto Hall,
2025-08-08,2019.00,2016.00,2025.00,0.35,147,Ciments Maroc,
2025-08-08,172.00,169.00,174.00,0.00,3058,INVOLYS,
2025-08-08,1850.00,1751.00,1850.00,2.83,4310,SOTHEMA,
2025-08-08,813.00,800.00,813.00,1.63,1011,DISWAY,
2025-08-08,2265.00,2249.00,2275.00,1.21,5141,Jet Contractors,
2025-08-08,513.00,508.00,569.60,-6.73,23527,FENIE BROSSETTE,
2025-08-08,323.20,322.50,330.00,-1.76,24334,BCP,
2025-08-08,152.70,146.15,153.00,3.53,136719,Res.Dar Saada,
2025-08-08,87.90,84.10,90.00,6.03,455522,Delta Holding,
2025-08-08,1055.00,1035.00,1055.00,1.54,55874,TGCC,
2025-08-08,700.00,690.00,710.00,0.00,4816,SNEP,
2025-08-08,4748.00,4700.00,4799.00,1.45,6399,LABEL VIE,
2025-08-08,370.00,365.10,372.90,1.37,2134,Risma,
2025-08-08,1374.00,1374.00,1374.00,0.00,1,AFMA,
2025-08-08,41.75,40.85,41.75,4.38,1109934,Addoha,
2025-08-08,645.10,645.10,665.00,-1.36,12830,S2M,
2025-08-08,550.00,530.00,550.00,4.15,183562,Alliances,
2025-08-08,240.00,240.00,250.00,-2.83,10536,STROC Indus,
2025-08-08,1880.00,1880.00,1880.00,0.00,180,Aluminium Maroc,
2025-08-08,1105.00,1090.00,1107.00,0.45,70690,CDM,
2025-08-08,608.90,608.90,608.90,-0.18,20080,SALAFIN,
2025-08-08,278.00,278.00,278.00,-0.71,40,BALIMA,
2025-08-08,395.10,395.00,405.00,-1.50,23266,CMGP Group,
2025-08-11,1435.00,1435.00,1435.00,3.24,170,PROMOPHARM,
2025-08-11,1300.00,1300.00,1359.00,0.00,319,EQDOM,
2025-08-11,2592.00,2591.00,2760.00,-3.82,711,SMI,
2025-08-11,1070.00,1070.00,1090.00,1.42,70570,TGCC,
2025-08-11,40.72,40.60,42.47,-2.47,490036,Addoha,
2025-08-11,150.25,150.20,156.60,-1.60,72402,Res.Dar Saada,
2025-08-11,935.00,924.90,937.00,1.09,2070,CTM,
2025-08-11,34.20,34.00,34.50,-0.87,13684,Ennakl,
2025-08-11,1835.00,1830.00,1850.00,-0.81,135,SOTHEMA,
2025-08-11,2329.00,2266.00,2335.00,2.83,4826,Jet Contractors,
2025-08-11,267.20,267.00,269.35,-0.30,1697,BOA,
2025-08-11,5298.00,5298.00,5299.00,0.34,45,Wafa Assur,
2025-08-11,6456.00,6456.00,6456.00,-6.00,10,Agma,
2025-08-11,160.00,159.50,162.00,0.06,7076,ATLANTASANAD,
2025-08-11,242.40,241.15,246.90,0.58,1788,CFG Bank,
2025-08-11,106.00,106.00,106.00,-3.64,700,Rebab Company,
2025-08-11,538.00,513.00,556.00,4.87,12632,FENIE BROSSETTE,
2025-08-11,2610.00,2610.00,2680.00,-2.61,153,CMT,
2025-08-11,470.00,466.00,474.75,-0.21,2860,Aradei Capital,
2025-08-11,270.00,270.00,270.00,-2.88,50,BALIMA,
2025-08-11,284.00,280.00,284.00,1.43,140,Lesieur Cristal,
2025-08-11,42.80,41.80,43.80,2.39,18490,Cartier Saada,
2025-08-11,696.00,696.00,708.00,-0.57,778,SNEP,
2025-08-11,410.00,402.00,417.00,3.77,31206,CMGP Group,
2025-08-11,2072.00,2072.00,2072.00,-2.26,5,Ste Boissons,
2025-08-11,333.00,331.00,334.00,-0.15,5310,Afric Indus,
2025-08-11,1770.00,1741.00,1780.00,1.43,86,Total Maroc,
2025-08-11,969.80,950.00,977.30,3.17,158,Microdata,
2025-08-11,810.00,797.00,812.00,-0.37,5029,DISWAY,
2025-08-11,1092.00,1090.00,1100.00,-1.18,6480,CDM,
2025-08-11,325.00,325.00,330.00,0.56,49154,BCP,
2025-08-11,86.54,86.51,88.90,-1.55,59937,Delta Holding,
2025-08-11,243.90,242.10,245.00,-0.49,711,COSUMAR,
2025-08-11,1870.00,1870.00,1880.00,-0.53,100,Aluminium Maroc,
2025-08-11,768.90,768.90,777.90,0.13,14504,Attijariwafa,
2025-08-11,2024.00,2024.00,2029.00,0.25,1202,Ciments Maroc,
2025-08-11,4799.00,4760.00,4800.00,1.07,2383,LABEL VIE,
2025-08-11,295.00,295.00,295.00,0.00,100,Zellidja,
2025-08-11,526.90,511.00,526.90,2.91,8910,M2M Group,
2025-08-11,2187.00,2187.00,2187.00,0.00,20,Auto Nejma,
2025-08-11,79.00,79.00,82.99,-1.24,5870,IBMaroc,
2025-08-11,163.00,163.00,163.00,0.00,90,Unimer,
2025-08-11,4283.00,4275.00,4374.00,-1.97,34,Afriquia Gaz,
2025-08-11,435.00,426.00,438.40,-0.46,25619,CIH,
2025-08-11,349.95,340.00,350.00,-0.01,351,Disty Technolog,
2025-08-11,1565.00,1563.00,1580.00,-0.06,3648,Akdital,
2025-08-11,75.03,70.00,75.03,10.00,112454,Colorado,
2025-08-11,2455.00,2409.00,2458.00,0.20,683,Sonasid,
2025-08-11,100.00,99.05,104.50,-6.54,49377,Auto Hall,
2025-08-11,4000.00,4000.00,4000.00,0.00,1290,Dari Couspate,
2025-08-11,289.95,288.00,291.00,0.00,6176,Mutandis,
2025-08-11,88.98,88.50,89.00,1.11,5737,Immr Invest,
2025-08-11,2095.00,2045.00,2095.00,2.70,244,Sanlam Maroc,
2025-08-11,608.90,608.90,608.90,0.00,20080,SALAFIN,
2025-08-11,373.00,369.50,373.00,0.81,4322,Risma,
2025-08-11,1986.00,1986.00,2010.00,-0.70,5720,LafargeHolcim,
2025-08-11,926.00,910.00,926.00,1.42,20566,SODEP,
2025-08-11,2860.00,2801.00,2887.00,2.14,4740,TAQA Morocco,
2025-08-11,171.00,160.20,172.00,-0.58,3775,INVOLYS,
2025-08-11,610.00,606.00,610.00,-0.81,225,BMCI,
2025-08-11,555.90,527.00,555.90,-0.20,82,SRM,
2025-08-11,645.00,627.00,645.00,-0.02,5530,S2M,
2025-08-11,550.00,546.50,565.00,0.00,55220,Alliances,
2025-08-11,1221.00,1221.00,1221.00,0.16,110,Oulmes,
2025-08-11,238.00,231.10,246.00,-0.83,8825,STROC Indus,
2025-08-11,1307.00,1307.00,1374.00,-4.88,216,AFMA,
2025-08-12,40.05,39.92,41.00,-1.65,361676,Addoha,
2025-08-12,332.00,326.50,334.85,-0.30,9540,Afric Indus,
2025-08-12,277.35,277.35,277.35,-5.98,15,Zellidja,
2025-08-12,253.85,253.85,253.85,-5.98,50,BALIMA,
2025-08-12,2062.00,2062.00,2144.00,-1.58,9,Sanlam Maroc,
2025-08-12,85.00,85.00,88.00,-1.78,46688,Delta Holding,
2025-08-12,539.00,526.00,539.00,-3.04,197,SRM,
2025-08-12,2650.00,2596.00,2700.00,2.24,2256,SMI,
2025-08-12,426.50,426.50,435.00,-1.95,8575,CIH,
2025-08-12,548.50,540.10,557.90,-0.27,20086,Alliances,
2025-08-12,468.00,468.00,474.00,-0.43,353,Aradei Capital,
2025-08-12,1562.00,1560.00,1570.00,-0.19,1462,Akdital,
2025-08-12,625.00,619.00,625.00,2.46,2003,BMCI,
2025-08-12,82.53,79.00,82.53,10.00,117501,Colorado,
2025-08-12,5298.00,5298.00,5298.00,0.00,1,Wafa Assur,
2025-08-12,4408.00,4300.00,4408.00,2.92,52,Afriquia Gaz,
2025-08-12,34.48,34.20,34.50,0.82,1960,Ennakl,
2025-08-12,171.90,166.00,172.00,0.53,771,INVOLYS,
2025-08-12,88.98,88.21,88.99,0.00,1733,Immr Invest,
2025-08-12,395.00,374.00,399.00,5.90,2239,Risma,
2025-08-12,6456.00,6456.00,6456.00,0.00,10,Agma,
2025-08-12,845.00,797.00,845.00,4.32,2822,DISWAY,
2025-08-12,1095.00,1075.00,1099.00,0.27,21750,CDM,
2025-08-12,325.00,324.00,329.50,0.00,34917,BCP,
2025-08-12,153.85,148.10,154.00,2.40,44813,Res.Dar Saada,
2025-08-12,2925.00,2810.00,2925.00,2.27,12500,TAQA Morocco,
2025-08-12,99.65,99.65,99.65,-5.99,500,Rebab Company,
2025-08-12,1070.00,1060.00,1080.00,0.00,35876,TGCC,
2025-08-12,933.00,918.00,934.90,-0.21,1350,CTM,
2025-08-12,1880.00,1880.00,1880.00,0.53,50,Aluminium Maroc,
2025-08-12,156.00,155.00,160.00,-2.50,12435,ATLANTASANAD,
2025-08-12,527.00,520.00,528.90,0.02,4450,M2M Group,
2025-08-12,1268.00,1266.00,1310.00,-2.46,232,EQDOM,
2025-08-12,768.00,767.00,770.00,-0.12,14157,Attijariwafa,
2025-08-12,944.00,929.50,948.00,1.94,25884,SODEP,
2025-08-12,2073.00,2073.00,2130.00,0.05,160,Ste Boissons,
2025-08-12,41.40,41.00,42.70,-3.27,4275,Cartier Saada,
2025-08-12,692.00,680.00,695.00,-0.57,852,SNEP,
2025-08-12,534.90,522.60,539.00,-0.58,1794,FENIE BROSSETTE,
2025-08-12,1435.00,1435.00,1435.00,0.00,500,PROMOPHARM,
2025-08-12,1307.00,1307.00,1374.00,0.00,216,AFMA,
2025-08-12,240.15,240.00,244.90,-1.54,13639,COSUMAR,
2025-08-12,233.50,231.50,238.00,-1.89,2165,STROC Indus,
2025-08-12,77.05,77.05,81.49,-2.47,2260,IBMaroc,
2025-08-12,1221.00,1221.00,1221.00,0.00,90,Oulmes,
2025-08-12,410.00,410.00,415.00,0.00,14110,CMGP Group,
2025-08-12,2187.00,2187.00,2187.00,0.00,20,Auto Nejma,
2025-08-12,608.90,608.90,608.90,0.00,20080,SALAFIN,
2025-08-12,260.00,260.00,270.00,-2.69,495683,BOA,
2025-08-12,290.00,289.20,291.95,0.02,16654,Mutandis,
2025-08-12,285.00,283.95,285.00,0.35,630,Lesieur Cristal,
2025-08-12,2475.00,2302.00,2475.00,6.27,15039,Jet Contractors,
2025-08-12,163.00,163.00,163.00,0.00,70,Unimer,
2025-08-12,1990.00,1990.00,2000.00,0.20,4823,LafargeHolcim,
2025-08-12,2455.00,2430.00,2455.00,0.00,161,Sonasid,
2025-08-12,1835.00,1830.00,1850.00,0.00,135,SOTHEMA,
2025-08-12,99.90,96.26,101.10,-0.10,23725,Auto Hall,
2025-08-12,4840.00,4800.00,4849.00,0.85,727,LABEL VIE,
2025-08-12,643.30,625.20,649.00,-0.26,6670,S2M,
2025-08-12,1770.00,1750.00,1774.00,0.00,233,Total Maroc,
2025-08-12,2024.00,2024.00,2029.00,0.00,461,Ciments Maroc,
2025-08-12,4000.00,4000.00,4000.00,0.00,1290,Dari Couspate,
2025-08-12,2750.00,2665.00,2800.00,5.36,6525,CMT,
2025-08-12,384.90,340.00,384.90,9.99,17782,Disty Technolog,
2025-08-12,244.50,242.00,246.90,0.87,164118,CFG Bank,
2025-08-12,950.00,946.00,968.90,-2.04,314,Microdata,
2025-08-13,912.90,855.00,929.40,8.04,7119,DISWAY,
2025-08-13,420.00,401.00,423.35,9.12,56536,Disty Technolog,
2025-08-13,535.00,530.20,558.00,0.02,7665,FENIE BROSSETTE,
2025-08-13,415.00,414.50,420.00,1.22,18588,CMGP Group,
2025-08-13,287.00,287.00,290.95,-1.03,9482,Mutandis,
2025-08-13,6456.00,6456.00,6456.00,0.00,10,Agma,
2025-08-13,1085.00,1080.00,1092.00,-0.91,16120,CDM,
2025-08-13,326.60,326.55,333.00,-1.63,2640,Afric Indus,
2025-08-13,1880.00,1880.00,1880.00,0.00,10,Aluminium Maroc,
2025-08-13,323.00,323.00,327.00,-0.62,30124,BCP,
2025-08-13,238.00,233.00,240.00,1.93,1794,STROC Indus,
2025-08-13,88.99,88.25,88.99,0.01,10938,Immr Invest,
2025-08-13,4949.00,4802.00,5000.00,2.25,1509,LABEL VIE,
2025-08-13,153.85,150.20,154.30,0.00,29799,Res.Dar Saada,
2025-08-13,650.00,627.10,660.00,1.04,3230,S2M,
2025-08-13,540.00,536.10,566.00,0.19,342,SRM,
2025-08-13,545.30,545.30,555.00,-0.58,18380,Alliances,
2025-08-13,615.00,606.30,615.00,-1.60,46,BMCI,
2025-08-13,949.90,936.20,1000.00,-0.01,2261,Microdata,
2025-08-13,247.90,242.10,248.00,1.39,12283,CFG Bank,
2025-08-13,5299.00,5299.00,5299.00,0.02,1,Wafa Assur,
2025-08-13,1072.00,1068.00,1077.00,0.19,42395,TGCC,
2025-08-13,392.00,378.00,395.00,-0.76,1762,Risma,
2025-08-13,2039.00,2000.00,2040.00,2.46,18613,LafargeHolcim,
2025-08-13,280.00,279.90,285.00,-1.75,25550,Lesieur Cristal,
2025-08-13,941.30,940.00,950.00,-0.29,11991,SODEP,
2025-08-13,34.51,34.00,34.88,0.09,2125,Ennakl,
2025-08-13,608.90,608.90,608.90,0.00,20080,SALAFIN,
2025-08-13,765.00,754.00,769.00,-0.39,45577,Attijariwafa,
2025-08-13,95.06,95.06,95.06,-4.61,200,Rebab Company,
2025-08-13,1220.00,1220.00,1220.00,-0.08,250,Oulmes,
2025-08-13,2650.00,2650.00,2750.00,-3.64,72,CMT,
2025-08-13,167.30,165.50,172.00,-2.68,1476,INVOLYS,
2025-08-13,2832.00,2832.00,2900.00,-3.18,2020,TAQA Morocco,
2025-08-13,1970.00,1970.00,2100.00,-4.97,152,Ste Boissons,
2025-08-13,540.00,527.00,576.00,2.47,22810,M2M Group,
2025-08-13,85.00,85.00,90.00,0.00,185190,Delta Holding,
2025-08-13,77.20,75.00,80.99,0.19,7210,IBMaroc,
2025-08-13,4408.00,4408.00,4418.00,0.00,16,Afriquia Gaz,
2025-08-13,163.00,163.00,163.00,0.00,70,Unimer,
2025-08-13,1489.00,1489.00,1489.00,3.76,300,PROMOPHARM,
2025-08-13,1307.00,1307.00,1310.00,0.00,86,AFMA,
2025-08-13,1560.00,1560.00,1570.00,-0.13,4809,Akdital,
2025-08-13,470.00,468.00,470.00,0.43,1198,Aradei Capital,
2025-08-13,277.35,277.35,277.35,0.00,15,Zellidja,
2025-08-13,263.50,260.00,268.00,1.35,267327,BOA,
2025-08-13,2500.00,2500.00,2670.00,-5.66,2007,SMI,
2025-08-13,98.00,97.01,100.00,-1.90,8969,Auto Hall,
2025-08-13,90.78,90.78,90.78,10.00,18778,Colorado,
2025-08-13,2083.00,2083.00,2123.00,1.02,7,Sanlam Maroc,
2025-08-13,4000.00,4000.00,4000.00,0.00,1290,Dari Couspate,
2025-08-13,1760.00,1750.00,1770.00,-0.56,76,Total Maroc,
2025-08-13,40.70,40.00,40.70,1.62,135341,Addoha,
2025-08-13,928.90,915.00,928.90,-0.44,2710,CTM,
2025-08-13,2471.00,2450.00,2490.00,0.65,649,Sonasid,
2025-08-13,2468.00,2410.00,2498.00,-0.28,4287,Jet Contractors,
2025-08-13,432.90,426.50,433.00,1.50,6518,CIH,
2025-08-13,1245.00,1220.00,1280.00,-1.81,124,EQDOM,
2025-08-13,253.85,253.85,253.85,0.00,1040,BALIMA,
2025-08-13,42.45,41.85,42.50,2.54,13384,Cartier Saada,
2025-08-13,680.20,680.00,698.00,-1.71,211,SNEP,
2025-08-13,162.00,154.10,163.00,3.85,11120,ATLANTASANAD,
2025-08-13,1830.00,1780.00,1835.00,-0.27,269,SOTHEMA,
2025-08-13,2025.00,2023.00,2025.00,0.05,1971,Ciments Maroc,
2025-08-13,244.00,240.00,244.80,1.60,9824,COSUMAR,
2025-08-13,2187.00,2187.00,2187.00,0.00,20,Auto Nejma,
2025-08-15,4945.00,4850.00,5000.00,-0.08,1158,LABEL VIE,
2025-08-15,1068.00,1068.00,1084.00,-0.37,61656,TGCC,
2025-08-15,635.00,635.00,655.50,-2.31,11700,S2M,
2025-08-15,266.40,260.50,267.90,1.10,604,BOA,
2025-08-15,280.00,280.00,287.20,-2.44,28559,Mutandis,
2025-08-15,2003.00,2000.00,2029.00,-1.09,5378,Ciments Maroc,
2025-08-15,549.00,536.10,565.00,2.62,8472,FENIE BROSSETTE,
2025-08-15,2780.00,2650.00,2780.00,4.91,369,CMT,
2025-08-15,85.70,84.00,96.90,-5.60,212683,Colorado,
2025-08-15,1990.00,1982.00,2141.00,1.02,352,Ste Boissons,
2025-08-15,928.00,921.20,928.00,-0.10,3420,CTM,
2025-08-15,629.00,628.70,629.00,2.28,3,BMCI,
2025-08-15,537.00,537.00,554.00,-0.56,38,SRM,
2025-08-15,1900.00,1879.00,1900.00,1.06,610,Aluminium Maroc,
2025-08-15,915.00,895.00,924.00,0.23,1624,DISWAY,
2025-08-15,253.85,253.85,253.85,0.00,1040,BALIMA,
2025-08-15,300.00,281.00,300.00,7.14,21500,Lesieur Cristal,
2025-08-15,40.40,40.03,40.70,-0.74,135952,Addoha,
2025-08-15,418.95,415.00,420.00,0.95,15503,CMGP Group,
2025-08-15,86.05,86.00,89.80,1.24,128320,Delta Holding,
2025-08-15,1820.00,1785.00,1829.00,-0.55,1415,SOTHEMA,
2025-08-15,152.00,150.60,156.80,-1.20,56805,Res.Dar Saada,
2025-08-15,2900.00,2835.00,2900.00,2.40,5830,TAQA Morocco,
2025-08-15,4450.00,4302.00,4450.00,0.95,340,Afriquia Gaz,
2025-08-15,1480.00,1480.00,1480.00,-0.60,900,PROMOPHARM,
2025-08-15,1279.00,1279.00,1299.00,2.73,24,EQDOM,
2025-08-15,163.00,163.00,163.00,0.00,160,Unimer,
2025-08-15,41.90,41.20,42.45,-1.30,3438,Cartier Saada,
2025-08-15,37.96,34.56,37.96,10.00,544031,Ennakl,
2025-08-15,605.00,605.00,605.00,-0.64,50,SALAFIN,
2025-08-15,2130.00,2083.00,2133.00,2.26,30,Sanlam Maroc,
2025-08-15,1559.00,1559.00,1570.00,-0.06,1296,Akdital,
2025-08-15,169.50,167.30,169.50,1.32,641,INVOLYS,
2025-08-15,6843.00,6843.00,6843.00,5.99,4,Agma,
2025-08-15,2003.00,2003.00,2040.00,-1.77,4045,LafargeHolcim,
2025-08-15,1088.00,1080.00,1090.00,0.28,9690,CDM,
2025-08-15,970.00,936.00,970.00,2.12,145,Microdata,
2025-08-15,4000.00,4000.00,4000.00,0.00,1290,Dari Couspate,
2025-08-15,88.99,88.61,88.99,0.00,3642,Immr Invest,
2025-08-15,2187.00,2187.00,2187.00,0.00,20,Auto Nejma,
2025-08-15,2479.00,2410.00,2479.00,0.45,4214,Jet Contractors,
2025-08-15,429.90,422.00,432.90,-0.69,3431,CIH,
2025-08-15,77.55,77.55,81.00,0.45,7810,IBMaroc,
2025-08-15,944.00,940.00,950.00,0.29,20052,SODEP,
2025-08-15,277.00,277.00,277.00,-0.13,33,Zellidja,
2025-08-15,1370.00,1325.00,1370.00,4.82,110,AFMA,
2025-08-15,2452.00,2425.00,2489.00,-0.77,608,Sonasid,
2025-08-15,391.95,381.00,393.90,-0.01,360,Risma,
2025-08-15,96.56,96.56,96.56,1.58,20,Rebab Company,
2025-08-15,468.05,468.05,472.80,-0.41,324,Aradei Capital,
2025-08-15,95.30,95.30,98.00,-2.76,61754,Auto Hall,
2025-08-15,2450.00,2450.00,2560.00,-2.00,1362,SMI,
2025-08-15,760.00,760.00,768.00,-0.65,20479,Attijariwafa,
2025-08-15,243.95,240.10,245.00,-0.02,21554,COSUMAR,
2025-08-15,1777.00,1742.00,1777.00,0.97,200,Total Maroc,
2025-08-15,5299.00,5299.00,5299.00,0.00,161,Wafa Assur,
2025-08-15,245.40,244.00,248.00,-1.01,16407,CFG Bank,
2025-08-15,540.10,535.60,550.00,-0.95,14603,Alliances,
2025-08-15,535.00,530.00,559.90,-0.93,12580,M2M Group,
2025-08-15,162.00,156.30,163.00,0.00,8225,ATLANTASANAD,
2025-08-15,325.10,325.00,328.00,0.65,19392,BCP,
2025-08-15,232.00,232.00,238.00,-2.52,2799,STROC Indus,
2025-08-15,1215.00,1215.00,1215.00,-0.41,10,Oulmes,
2025-08-15,351.15,327.50,359.00,7.52,35140,Afric Indus,
2025-08-15,695.00,682.20,695.00,2.18,273,SNEP,
2025-08-15,415.00,410.00,430.00,-1.19,4071,Disty Technolog,
2025-08-18,1875.00,1875.00,1880.00,-1.32,170,Aluminium Maroc,
2025-08-18,2450.00,2450.00,2500.00,0.00,1096,SMI,
2025-08-18,260.40,260.40,260.40,-5.99,67,Zellidja,
2025-08-18,537.00,530.00,546.00,0.37,1010,M2M Group,
2025-08-18,470.00,468.20,472.40,0.42,121,Aradei Capital,
2025-08-18,83.04,78.51,88.98,-3.10,50958,Colorado,
2025-08-18,427.95,426.00,430.00,-0.45,36843,CIH,
2025-08-18,2128.00,2087.00,2131.00,-0.09,39,Sanlam Maroc,
2025-08-18,160.00,157.75,162.00,-1.23,2412,ATLANTASANAD,
2025-08-18,41.00,41.00,42.19,-2.15,1857,Cartier Saada,
2025-08-18,1549.00,1549.00,1565.00,-0.64,5129,Akdital,
2025-08-18,4450.00,4445.00,4450.00,0.00,32,Afriquia Gaz,
2025-08-18,240.10,240.10,240.10,-5.42,100,BALIMA,
2025-08-18,683.20,683.20,699.00,-1.70,101,SNEP,
2025-08-18,85.99,85.11,87.99,-0.07,17987,Delta Holding,
2025-08-18,1370.00,1325.00,1370.00,0.00,110,AFMA,
2025-08-18,924.00,924.00,924.00,-0.43,280,CTM,
2025-08-18,664.00,635.00,664.00,4.57,30540,S2M,
2025-08-18,242.50,242.50,245.00,-1.18,7865,CFG Bank,
2025-08-18,2003.00,2003.00,2029.00,0.00,1895,LafargeHolcim,
2025-08-18,410.00,401.10,419.00,-1.20,2390,Disty Technolog,
2025-08-18,1215.00,1215.00,1215.00,0.00,40,Oulmes,
2025-08-18,285.00,285.00,285.00,-5.00,1970,Lesieur Cristal,
2025-08-18,232.00,225.15,232.90,0.00,2782,STROC Indus,
2025-08-18,408.25,408.00,418.95,-2.55,7181,CMGP Group,
2025-08-18,332.50,332.50,349.85,-5.31,8810,Afric Indus,
2025-08-18,288.00,286.00,290.00,2.86,4506,Mutandis,
2025-08-18,2656.00,2654.00,2700.00,-4.46,7,CMT,
2025-08-18,2010.00,2010.00,2040.00,0.35,645,Ciments Maroc,
2025-08-18,1770.00,1770.00,1780.00,-0.39,76,Total Maroc,
2025-08-18,240.00,240.00,243.90,-1.62,109681,COSUMAR,
2025-08-18,39.35,39.00,40.00,-2.60,115978,Addoha,
2025-08-18,1804.00,1780.00,1825.00,-0.88,543,SOTHEMA,
2025-08-18,2445.00,2445.00,2455.00,-0.29,49,Sonasid,
2025-08-18,587.10,587.10,587.10,-2.96,220,SALAFIN,
2025-08-18,982.80,970.00,983.00,1.32,75,Microdata,
2025-08-18,79.90,78.05,80.99,3.03,7280,IBMaroc,
2025-08-18,163.00,163.00,163.00,0.00,20,Unimer,
2025-08-18,264.80,262.00,266.40,-0.60,1526,BOA,
2025-08-18,1081.00,1032.00,1100.00,-0.64,73140,CDM,
2025-08-18,4000.00,4000.00,4000.00,0.00,1290,Dari Couspate,
2025-08-18,4945.00,4860.00,5000.00,0.00,113,LABEL VIE,
2025-08-18,94.99,94.00,97.30,-0.33,7707,Auto Hall,
2025-08-18,2187.00,2187.00,2187.00,0.00,20,Auto Nejma,
2025-08-18,1244.00,1175.00,1244.00,-2.74,364,EQDOM,
2025-08-18,1476.00,1476.00,1476.00,-0.27,650,PROMOPHARM,
2025-08-18,89.60,88.95,89.69,0.69,12836,Immr Invest,
2025-08-18,388.05,380.00,399.00,-1.00,3857,Risma,
2025-08-18,149.85,149.85,153.00,-1.41,43733,Res.Dar Saada,
2025-08-18,2900.00,2841.00,2900.00,0.00,13880,TAQA Morocco,
2025-08-18,6799.00,6799.00,6799.00,-0.64,1,Agma,
2025-08-18,90.78,90.78,90.78,-5.99,1000,Rebab Company,
2025-08-18,166.00,165.70,169.00,-2.06,353,INVOLYS,
2025-08-18,906.00,880.00,906.00,-0.98,74,DISWAY,
2025-08-18,41.75,39.55,41.75,9.98,232399,Ennakl,
